ShopName,URL_Shop,province,Category,Type,name,price,unit,standard
ลำไยบุญนภา,www.dgtfarm.com/boonnapa,เชียงราย,สินค้าแปรรูป,น้ำอ้อย,น้ำอ้อยคั้นสด,25,ขวด,GAP
ลิเกไส้กรอกอีสาน,www.dgtfarm.com/vutti24,พิจิตร,ข้าวและธัญพืช,ข้าวหอมมะลิ,ข้าวหอมมะลิ กุ้งกุลาร้องไห้,34,กิโลกรัม,อย.
ลุงต้อย101freshkongsak,www.dgtfarm.com/freshkongsak,ร้อยเอ็ด,สินค้าแปรรูป,น้ำผึ้งแท้100%,Honey Dee Bee Farm ขนาด 250 กรัม,119,กระปุก,GAP
ลุงต้อย101freshkongsak,www.dgtfarm.com/freshkongsak,ร้อยเอ็ด,สินค้าแปรรูป,น้ำผึ้งดอกลำไย,น้ำผึ้งดอกลำไย,365,ขวด,GAP
ลุงต้อย101freshkongsak,www.dgtfarm.com/freshkongsak,ร้อยเอ็ด,ผลไม้,ลำไยอีดอ,ลำไยนมสด,359,กล่อง,GAP
ลุงตุ้ม การ์เด้น,www.dgtfarm.com/Lunktum,ชุมพร,ผัก,กรีนคอส,กรีนคอส,100,กิโลกรัม,GAP
ลูกกวาง,www.dgtfarm.com/noktong,นครสวรรค์,สินค้าแปรรูป,น้ำผึ้งแท้100%,น้ำผึ้งบริสุทธิ์ 100% ดอกลำไย,350,กิโลกรัม,GMP
ลูกชาวสวนขายมังคุด,www.dgtfarm.com/lukchaosuan,นครศรีธรรมราช,สินค้าแปรรูป,กล้วยตาก,กล้วยตากกระป๋อง,100,กระปุก,GAP
ลูกชาวสวนขายมังคุด,www.dgtfarm.com/lukchaosuan,นครศรีธรรมราช,ข้าวและธัญพืช,ข้าวเหนียวดำ,ข้าวเหนียวดำ อินทรีย์,80,กิโลกรัม,GAP
ลูกชาวสวนขายมังคุด,www.dgtfarm.com/lukchaosuan,นครศรีธรรมราช,ผลไม้,เมล่อน,เมล่อน,120,กิโลกรัม,GAP
เลิศสุวรรณแหนมกบ,www.dgtfarm.com/leossuwanfarm,อุดรธานี,ผลไม้,ทุเรียนหมอนทอง,ทุเรียนหมอนทอง,150,กิโลกรัม,GAP (อยู่ระหว่างดำเนินการขอใบรับรองมาตรฐาน)
เลิศสุวรรณแหนมกบ,www.dgtfarm.com/leossuwanfarm,อุดรธานี,สินค้าแปรรูป,ทุเรียนทอด,ทุเรียนหมอนทองทอด,100,ถุง,GAP (อยู่ระหว่างดำเนินการขอใบรับรองมาตรฐาน)
วรรณะวรรณ ออแกนิค,www.dgtfarm.com/WEONE,อุทัยธานี,ข้าวและธัญพืช,ข้าวกล้องหอมมะลิออร์แกนิค,ไร่สุมิตรา,75,กิโลกรัม,GAP
วิบูลย์พันธ์,www.dgtfarm.com/wiboonpan,พัทลุง,ผลไม้,ลำไยอีดอเบอร์จัมโบ้(1),ลำไยอีดอเบอร์จัมโบ้,60,กิโลกรัม,Organic Thailand
วิมลรัตน์ บริสุทธิ์,www.dgtfarm.com/wimonrat,ชัยภูมิ,ผลไม้,ส้มโอทองดี,ส้มโอทองดีบ้านแท่น เกรดพรีเมี่ยม บรรจุ 8 ลูก,800,กล่อง,GAP
วิสาหกิจเกษตรกรทำนารักษ์บ้านเกิด,www.dgtfarm.com/rakfarm,อุทัยธานี,สินค้าแปรรูป,สับปะรดกวน,สับปะรดกวน ไร่พอเพียง (1 กิโลกรัม),120,กิโลกรัม,ORGANIC  THAILAND
วิสาหกิจเกษตรปลอดภัยตามวิถีพอเพียง,www.dgtfarm.com/bansongorganic,นครสวรรค์,สินค้าแปรรูป,เห็ดหลินจือแดง,เห็ดหลินจือแดงอบแห้งอินทรีย์ น้ำหนัก 100 กรัม,350,ห่อ,GAP
วิสาหกิจชุมชน บ้านเห็ดภูพาน,www.dgtfarm.com/hedpuban,สกลนคร,สินค้าแปรรูป,กล้วยทอดกรอบ,กล้วยทอดอบกรอบ,55,ถุง,GAP
วิสาหกิจชุมชนกลุ่มการเพาะเห็ดภูฐาน,www.dgtfarm.com/Bhutanmushrooms,อุทัยธานี,ผลไม้,ส้มโอทองดี,ส้มโอทองดี,70,กิโลกรัม,Organic Thailand
วิสาหกิจชุมชนกลุ่มข้าวบุญตา,www.dgtfarm.com/khawboonta,นครปฐม,ผลไม้,ทุเรียนหมอนทอง,ทุเรียนทอดคุณนายมูมู้,100,กิโลกรัม,Organic Thailand
วิสาหกิจชุมชนกลุ่มสมุนไพรภายใต้โครงการอนุรักษ์พันธุกรรมพืชบ้านทุ่งตาหนอน,www.dgtfarm.com/Whanjit,สุราษฎร์ธานี,ผลไม้,ทุเรียน,ทุเรียน,170,กิโลกรัม,GAP 
วิสาหกิจชุมชนกลุ่มสมุนไพรภายใต้โครงการอนุรักษ์พันธุกรรมพืชบ้านทุ่งตาหนอน,www.dgtfarm.com/Whanjit,สุราษฎร์ธานี,สินค้าแปรรูป,ทุเรียนทอด,ทุเรียนทอดเกรดA พรีเมียม 250กรัม (ชิ้นใหญ่ หวานมันกรอบอร่อย),329,ถุง,GAP 
วิสาหกิจชุมชนกลุ่มสมุนไพรภายใต้โครงการอนุรักษ์พันธุกรรมพืชบ้านทุ่งตาหนอน,www.dgtfarm.com/Whanjit,สุราษฎร์ธานี,ผลไม้,มังคุด,มังคุด,60,กิโลกรัม,GAP 
วิสาหกิจชุมชนกลุ่มสมุนไพรภายใต้โครงการอนุรักษ์พันธุกรรมพืชบ้านทุ่งตาหนอน,www.dgtfarm.com/Whanjit,สุราษฎร์ธานี,ผลไม้,เมล่อน,เมล่อนผลสด,165,กิโลกรัม,GAP 
วิสาหกิจชุมชนกลุ่มสมุนไพรภายใต้โครงการอนุรักษ์พันธุกรรมพืชบ้านทุ่งตาหนอน,www.dgtfarm.com/Whanjit,สุราษฎร์ธานี,ผลไม้,ลองกอง,ลองกอง พิเศษ เกรด A ขนาด size Mini,550,กล่อง,GAP 
วิสาหกิจชุมชนกลุ่มสมุนไพรภายใต้โครงการอนุรักษ์พันธุกรรมพืชบ้านทุ่งตาหนอน,www.dgtfarm.com/Whanjit,สุราษฎร์ธานี,ผลไม้,ลองกอง,ลองกอง พิเศษ เกรด A ขนาด size Mini,550,กล่อง,GAP 
วิสาหกิจชุมชนกลุ่มสมุนไพรภายใต้โครงการอนุรักษ์พันธุกรรมพืชบ้านทุ่งตาหนอน,www.dgtfarm.com/Whanjit,สุราษฎร์ธานี,ผลไม้,ลองกอง,ลองกอง พิเศษ เกรด B ขนาด size M,400,กล่อง,GAP 
วิสาหกิจชุมชนกลุ่มสมุนไพรภายใต้โครงการอนุรักษ์พันธุกรรมพืชบ้านทุ่งตาหนอน,www.dgtfarm.com/Whanjit,สุราษฎร์ธานี,ผลไม้,ลองกอง,ลองกอง พิเศษ เกรด C ขนาด size M,600,กล่อง,GAP 
วิสาหกิจชุมชนเกษตรปลอดภัยร่มไผ่กสิกรรมธรรมชาติ,www.dgtfarm.com/rompai,นครสวรรค์,สินค้าแปรรูป,เกสรผึ้ง,เกสรผึ้งหรือเกสรดอกไม้ 100%(Bee Pollen),200,กระปุก,MU Organic
วิสาหกิจชุมชนเกษตรอินทรีย์จังหวัดอุทัยธานี,www.dgtfarm.com/COU,อุทัยธานี,ผัก,ถั่วฝักยาวเส้น,ถั่วฝักยาว ร่มไผ่,60,กิโลกรัม,EU ORGANIC
วิสาหกิจชุมชนเกษตรอินทรีย์จังหวัดอุทัยธานี,www.dgtfarm.com/COU,อุทัยธานี,สินค้าแปรรูป,น้ำตาลโตนด,น้ำตาลปึกตาลโตนดแท้,80,กระปุก,EU ORGANIC
วิสาหกิจชุมชนข้าวซ้อมมือบ้านเพิง,www.dgtfarm.com/OganicRice,นครศรีธรรมราช,สินค้าแปรรูป,ข้าวแต๋น,ขัาวแต๋นนำ้แตงโม,8,ห่อ,GAP
วิสาหกิจชุมชนข้าวซ้อมมือบ้านเพิง,www.dgtfarm.com/OganicRice,นครศรีธรรมราช,ข้าวและธัญพืช,ข้าวกล้องไรซ์เบอร์รี่อินทรีย์,ข้าวกล้องไรซ์เบอร์รี่,80,กิโลกรัม,GAP
วิสาหกิจชุมชนข้าวปลอดสารพิษบ้านดอนตะโหนด,www.dgtfarm.com/DONTANODE,สิงห์บุรี,สินค้าแปรรูป,น้ำข้าวโพด,น้ำข้าวโพด ม้าแก้ว,20,ขวด,GAP
วิสาหกิจชุมชนข้าวปลอดสารพิษบ้านดอนตะโหนด,www.dgtfarm.com/DONTANODE,สิงห์บุรี,ผัก,ใบมะกรูด,มะกรูดเด็ดใบ,120,กิโลกรัม,GAP
วิสาหกิจชุมชนไทรักธรรม,www.dgtfarm.com/MPRherbaldrink,ชลบุรี,ผลไม้,มะพร้าว,cocoball,50,ลูก,OTOP
วิสาหกิจชุมชนไทรักธรรม,www.dgtfarm.com/MPRherbaldrink,ชลบุรี,ผลไม้,กล้วยหอม,กล้วยหอมทอง,70,กิโลกรัม,OTOP
วิสาหกิจชุมชนไทรักธรรม,www.dgtfarm.com/MPRherbaldrink,ชลบุรี,ผัก,กรีนคอส,คอส,150,กิโลกรัม,OTOP
วิสาหกิจชุมชนไทรักธรรม,www.dgtfarm.com/MPRherbaldrink,ชลบุรี,สินค้าแปรรูป,น้ำฝรั่ง,คุณหญิง,20,ขวด,OTOP
วิสาหกิจชุมชนไทรักธรรม,www.dgtfarm.com/MPRherbaldrink,ชลบุรี,ผลไม้,ทุเรียนหมอนทอง,เครือข่าย YSF จังหวัดอุตรดิตถ์,100,กิโลกรัม,OTOP
